id,name,title,description
201309000112,최대호,공약 2. 재개발？재건축 주민의 입장에서 검토？개선하겠습니다.,"  - 통합안양시 도시계획에 따른 도시재생사업 검토
 - 종상향 및 용적률 상향으로 개선
 - 순환개발제 도입을 통한 원주민 재정착률 제고",
201309000112,최대호,공약 3. 친환경 무상급식 전면 실시하겠습니다.,"부모의 사회경제적 지위에 의해 차별받지 않는 보편적 무상급식 필요
안전한 학교 급식을 위한 지역급식센터 설립
어린이집, 유치원, 특수학교 등으로 확대 실시",
201309000112,최대호,공약 4. 유아교육 지원을 강화하고 단계적으로 무상교육화하겠습니다.," - 공립육아시설 대폭확대 및 24시간 보육시설 확대 설치
- 셋째아 보육비 전액 지원 및 둘째아 보육료 지원 점진 확대
- 유아교육의 공교육화, 무상교육화 실현",
201309000112,최대호,공약 5. 전통시장 및 골목상권 보호를 위해 제도적 장치를 마련하겠습니다.," - 대형마트 및 기업형슈퍼마켓(SSM)의 규제를 위한 “지역상권보호조례” 제정
- 전통시장 활성화를 위한 상품권제도 활성화
- 사회적기업의 전통시장 근거리 공동배달 시스템 구축",
201309000113,최성,좋은 일자리 10만 개를 만들겠습니다,"<고양 미디어밸리를 세계적 방송·통신융합산업으로>

고양지역을 단순한 미디어벨리가 아닌 방송·통신융합산업을 종합적이고 체계적으로 집중육성하여 ‘방송영상분야의 세계적인 실리콘벨리’로 만들겠습니다. 다양한 해외인맥을 총동원해서 해외투자 유치는 물론 고양 방송통신융합산업의 세계적 진출을 시장이 앞장 서서 진두지휘하겠습니다. 이 과정에서는 저는 <자족도시 고양>을 위한 도시기능 관리의 효율화를 추구하기 위하여 기존 정보인프라를 혁신하고 방송？통신융합산업기술을 접목시켜 의료, 구인구직, 교육, 일반생활에 지능화된 정보서비스 제공을 통해 주민에게 편리하고 안전하며 안락한 생활을 제공하는『창의적-스마트 도시(Creative- Smart City)』고양을 건설하여 세계적 모델도시, 일자리 창출 도시로 만들 것입니다.

ㅇ 우선순위 : 삼송미디어밸리 완공, 덕은미디어밸리 착공, 3 Screen산업 유치
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 40% 실행, 2013년 60% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비와 도비, 시비, 해외투자 유치, 국내 민자유치


 <일산 전시문화특구를 미술산업 메카로 활용>

현재 전시문화특구로 지정된 장항·송포 지역은 박물관을 비롯하여 국내 일류 미술관을 유치하여 미술산업 메카로 자리잡게 할 예정입니다. 특히 미술산업 육성을 위해 미술관련 산업체 이전 및 설립 절차를 간소화 시키는 등 문화예술인에 대한 제도 지원을 확장할 것입니다.

ㅇ 우선순위 : 킨텍스2단계 완공, 한류월드 수정보완, 세계문화관광센터 착공
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 40% 실행, 2013년 60% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비와 도비, 시비, 해외 투자유치, 국내 민자유치


<사회적 기업과 중소기업 육성>

사회적 기업 육성과 지원을 확대하고 특히 공공부문 비정규직 일자리의 정규직화를 추진하겠습니다. 또한 중소상인 보호 지원 조례를 제정하여 대형업체 난립과 불황에 어려움을 겪고 있는 중소상인들에게 희망을 드리겠습니다.  뿐만 아니라 방과후 학교 교사, 영유아 보육시설 교사 등 교육일자리를 확대하고 결혼, 출산, 육아에 따른 경력단절 여성의 재취업 지원 프로그램 운영을 통한 일자리도 대폭확대 하겠습니다. 특별히 주부들의 일자리 창출을 위해 <주부 고용할당제 도입> 등 특별한 대책을 마련할 것입니다.

ㅇ 우선순위 : 중소상인보호 조례제정, 사회적 일자리 창출, 교육일자리 창출, 여성의 재취업 확대
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 60% 실행, 2013년 80% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비와 도비, 시비 ",
201309000113,최성,수준 높은 교육문화도시를 만들겠습니다,"의무교육의 취지에 맞게 초중교 전면 무상급식을 시행하고 누구라도 차별없이 맘껏 공부할 수 있는 도시, 모든 시민이 높은 수준의 문화를 향유할 수 있는 도시를 만들겠습니다. 고양시 전체 예산 중 교육예산은 1.5% 미만에 불과합니다. 향후 교육예산을 3%~5%까지 확대하여 교육복지 실현에 앞장 서겠습니다.


<초·중교 무상급식과 무상교복 실현>

친환경 급식지원센터를 운영하고 초·중학교에 대한 무상급식을 실현하여 아이들의 차별없는 교육권, 건강권을 지켜나갈 것입니다. 또한 중학교 신입생들에게 무상으로 교복을 지원하여(약 20억원 예산소요) 헌법이 보장하는 의무교육을 실현할 것입니다. 또 신입생이외의 중고생에는 10만원대 교복을 공급하는 실질적 사업을 진행할 것입니다. 특히 중학생 학부모들이 부담하는 학교운영지원비 (약 80억원)를 폐지하여 현재의 위헌적 상황을 해소하고, 학부모의 부담 또한 덜어드리겠습니다.

ㅇ 우선순위 : 초등학교 무상급식, 친환경급식지원센터, 학교운영지원비 폐지
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 60% 실행, 2013년 80% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비


<학자금 지원 확대>

분기당 40만원이 넘는 수업료와 급식비 등은 저소득가정에게 큰 부담이 되고 있습니다. 도시근로자 평균소득 60% 이하 수준의 상대적 빈곤층에게 고교 수업료 50%를 보조토록 하겠습니다. 또한 연 1000만원이 넘는 대학생 등록금 대출이자가 연 5.8%를 넘고 있는 상황에 이에 대한 이자를 시가 지원하는 방안을 검토하겠습니다.

ㅇ 우선순위 : 대학생 등록금 대출이자 지원, 고등학생 수업료 지원
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비


<행복한 문화교육 도시>

아동과 청소년 보호 인권조례 제정을 통해 학생들의 자율권을 확립하고 모든 동네에 걸어서 갈 수 있는 도서관과 청소년 문화의 거리, 청소년 대안문화센터 건립을 통해 학습권과 문화권을 향유할 수 있는 문화교육 도시를 만들겠습니다. 특히 모든 학생과 시민이 1인 1기예를 습득할 수 있도록 지원을 아끼지 않겠습니다. 또한 평생학습센터와 시민대학을 확대하여 고양시민 모두가 체계적인 평생 교육제도을 받을 수 있도록 노력하겠습니다.

ㅇ 우선순위 : 평생학습센터 운영, 아동？청소년 인권조례, 청소년문화의 집과 거리 조성
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 60% 실행, 2013년 80% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 시비 ",
201309000113,최성,"자연과 더 가까이, 평화롭게 살아가는 도시를 만들겠습니다","<환경파괴적인 한강운하 및 신곡수중보 이전 반대 - 장항습지의 생태공원화>

신곡수중보를 한강하구로 이설할 경우 고양시 최대 생태의 보고인 장항습지의 파괴가 불가피해집니다. 또한 장마철 신도시 지역의 홍수피해, 재난위험이 높아집니다. 뿐만 아니라 자유로 주변 장항·송포지역의 농경지가 습지화되어 농민들의 생계를 위협하게 됩니다. 장항습지를 보존함은 물론 순천만을 능가하는 최고의 생태공원으로 발전시키겠습니다.

ㅇ 우선순위 : 장항습지 보전, 생태공원 조성
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비


<서울시 혐오시설 조기해결 - “고양시는 서울시의 쓰레기 처리장이 아니다”>

자유로 악취의 주범, 벽제지역 교통대란의 주범인 서울시의 각종 혐오시설에 대한 근본적인 대책이 조기에 요구됩니다. 우선 난지물재생센터의 지하화와 공원화, 서울시립승화원의 근본문제와 주변 교통체증문제 역시 서울시장과 조기에 담판 짓겠습니다.

ㅇ 우선순위 : 조례 제정, 벽제승화원 문제해결, 난지 물재생센터 지하화, 공원화
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 서울시비, 사용료 수입, 시비


<편하고 빠른 시민교통체계 구축>

신·구 시가지를 연결하는 버스노선을 확대하고 출근시간대 덕양 출발 M버스 운행을 신설하여 덕양 주민들도 앉아서 갈 수 있는 편안한 교통체계를 구축하겠습니다. 또한 경의선 지상화로 인해 분리된 생활권을 데크로 연결하여 생활권을 다시금 연계 시키겠습니다. 또한 대곡~소사, GTX 구간에 행신동 추가역사의 타당성 검토부터 유치까지 적극 추진하겠습니다.

ㅇ 우선순위 : 마을버스 노선조정, 덕양출발 M버스, 대곡~소사선과 GTX 덕양구 추가신설 추진, DECK 설치
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비


<통일한국의 실질적인 중심도시 고양을 위한 다양한 준비>

남북화해협력시대를 맞이하여 통일한국의 실질적인 중심도시 고양이 될 수 있도록 하겠습니다. 금정굴 유해안치와 고양평화공원, 평화교육관, 그리고 남북평화통일센터 설립 및 남북 통합프로그램을 개발？운영하여 통일이후를 대비토록 하겠습니다.

ㅇ 우선순위 : 마을버스 노선조정, M버스·3호선 덕양 출발, 대곡~소사선과 GTX 덕양구 추가신설 추진, DECK 설치
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비",
201309000113,최성,보편적 복지를 지향하는 따뜻한 도시를 만들겠습니다,"<고양시민을 위한 복지확대>

고양시는 자체 수립한 복지예산의 거의 전무한 실정입니다. 복지예산을 일반회계의 5 % 이상 확보하고 민간 복지시설의 공공성을 강화해 나가겠습니다. 또한 보육종사자 급여 현실화, 근무환경 개선, 자격기준 강화를 통해 복지의 안정성을 확보해나가겠습니다.

ㅇ 우선순위 : 보육종사자 급여 현실화·근무환경개선, 민간복지시설 공공성 강     화, 복지예산연동제 도입
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 60% 실행,2013년 80% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 도비, 시비


<저렴하고 안전한 건강권 확보>

<국립 고혈압·당뇨·치매·중풍센터>와 <국립 어린이 아토피· 천식센터>를 유치하여 전문적이고 보다 안전한 의료체계를 확보해 나가겠습니다. 또한 저소득층의 의료비 본인부담액 지원과 영유아 보건소 무상진료를 통해 저렴하고 안전하게 시민들의 건강을 지켜나가겠습니다.

ㅇ 우선순위 : 저소득 영유아 무상진료, 의료비 지원, 국립 고혈압·당뇨·치매·중풍센터 유치, 국립 어린이 아토피, 천식센터 유치
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비


<어르신이 편안 도시>

수준 높은 평생학습을 위한‘시니어 아카데미’운영하고 저소득 노인 틀니 지원사업을 확대하며 실버산업박람회를 개최하여 어르신이 편안하고 안전한 도시를 만들겠습니다.

ㅇ 우선순위 : 노인틀니 지원, 시니어아카데미 운영, 실버산업박람회 개최
ㅇ 이행절차, 기간 : 2010년 30% 실행, 2011년 60% 실행, 2013년 80% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비, 민간자본 투자유치


<소외계층에 대한 복지 확대>

장애인을 위한 유니버설 디자인 조례 제정을 통해 장애인의 인권, 생활권을 보장하는 도시를 만들겠습니다. 또한 다문화가정의 자녀교육 지원을 확대하겠습니다.

ㅇ 우선순위 : 유니버설 디자인 조례제정, 국제안전도시 인증, 다문화가정 자녀교육 지원, 임대아파트 관리비 인하
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 국비, 도비, 시비",
201309000113,최성,넓고 깊은 자치를 구현해가는 도시를 만들겠습니다,"동네마다 주민자치가 꽃피는 도시, 시민들이 도시의 주인이 되어 시정에 참여할 수 있는 길이 활짝 열린 도시, 시민사회와의 거버넌스 체제가 정착된 도시를 만들겠습니다

<자치헌장 제정, 자치 로드맵 작성>

주민들이 정책소비의 객체가 아닌 정책의 생산자이며 지자체의 실제적 참여가 가능한 자치헌장을 제정하겠습니다. 또한 주민자치위원회 중심의 지역별 협의체제를 구축하고 환경, 교육 등 분야별 거버넌스 체제를 확립해 나갈 것입니다.

ㅇ 우선순위 : 거버넌스 자치헌장, 거버넌스 운영 로드맵
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 시비


<시장중심 행정에서 주민중심의 자치>

시민참여가 가능한 참여 예산조례를 제정, 의원투표 실명제, 정책실명제를 실행하여 투명하고 객관적인 시정운영을 해나가겠습니다. 일정액 이상의 예산에 대해서는 공청회 등 시민적 동의를 얻는 절차를 만들겠습니다. 특히 경전철, 쓰레기 소각장, 명품신도시처럼 시민의 생활상 이해에 직접적이고 심대한 영향을 미치는 사업에 대해서는 고양시민 배심원제를 통해 고양시민의 정책결정 참여의 폭을 확대하겠습니다. 고양문화재단과 꽃박람회 조직위원회 등 고양시민의 혈세가 들어가는 산하기관에 대해서도 종합적인 주민만족도 평가를 실시하여 고양시민의 참여를 대폭 확대함은 물론 그 위상과 역할을 과감히 재조정해나겠습니다.

ㅇ 우선순위 : 시민참여 조례 제정, 의원투표 실명제, 주민배심원제
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 시비


<홈페이지를 통한 쌍방향 소통 강화>

현재 고양시청 홈페이지는 시 행정에 대한 일방적 홍보에 불과합니다. 주민들의 민원사항을 조속히 처리하고 주민들의 창의적인 제안을 고양시가 즉각적으로 수용할 수 있도록 쌍방향 소통을 강화할 것입니다. 더불어 사이버 거버넌스체제를 확립하여 고양시장과 고양시민이 수시로 인터넷을 통하여 정책제안 ->시민적 토론 -> 정책결정과 집행 -> 사업평가 및 향후 추가대책 수립 등 시민적 참여를 대폭 확대해 나가겠습니다.

ㅇ 우선순위 : 홈페이지를 통한 쌍방향 소통 강화
ㅇ 이행절차, 기간 : 2010년 20% 실행, 2011년 50% 실행, 2013년 70% 실행, 2014년 100% 실행
ㅇ 재원조달방안 : 시비",
201309000114,현삼식,공약 1 교육 - 기숙형 공립 고등학교 설립,"○ 양주시 교육 현황
-2010년 대입 수학능력시험 성적 평균
 전국 232개 자치 시, 군, 구 중 220위
 경기도 31개 시, 군 중 31위(최하위)

○ 양주시 학생들 학업 성취도가 낮은 원인
-수월성 교육의 부재 : 관내에 좋은 학교가 없기 때문에 학업 성적이 우수한
                     학생들은 서울이나 의정부 등의 외부로 유학을 나가는
                     상황

○ 해결 방안
-관내에 좋은 학교를 설립 : 관내 우수한 학생들이 고향에서 학업에 전념할
                          수 있도록 좋은 시설과 훌륭한 교사를 갖춘 기숙
                          형 공립 고등학교를 설립한 후, 적극 지원

○ 기숙형 공립 고등학교 설립의 당위성
- 지역 주민들의 소득 수준을 감안할 때, 서울 수준의 사교육비를 부담할 수
 없는 실정이므로 우리 지역의 인재는 지역사회가 양성한다는 사명감으로 학
 생들의 교육부터 숙식까지 모든 부분을 책임져야 함

○ 사업규모
- 사업비 600억원 : 공사비 400억 부지매입 100억 예비비 60억 부대비 40억

○ 재원 조달 계획
- LH공사 개발 분담 : 100억   - 교육청 부담 : 200억
-   국   고    부   담 : 200억          - 양주시 부담 : 100억

○ 사업기간
- 2010. 9~2013년 말
- 2014년 개교 목표 ",
201309000114,현삼식,공약 2 교통 - 도시철도 7호선 연장 적극 추진,"○ 사업의 필요성
- 양주 신도시 고읍, 옥정, 회천 지구가 개발이 진행되었거나 계획이 수립 되
 어 있는 상황
- 양주신도시 내 전철 노선의 부재로 인하여 수도권 2기 다른 신도시와 비교
  하여 교통 편리성이 취약한 상황
- 경기북부지역의 만성적인 교통난 해소 및 지역경제 활성화 도모

○ 사업의 개요
- 구    간 : 장암 ~ 양주 고읍, 옥정 ~ 포천 신도시(33.1Km)
- 사업기간 : 2010~2016
- 사 업 비 : 16,792억원
- 재원조달 : 국고 10,075억원, 지방비 4,198억원
            ※기재부에서 예비타당성 조사 용역 추진중(’10.4 ~ 8월, KDI)

○ 투자 계획                                         (단위 : 억원)
구분      계     2011   2012   2013   2014   2015   2016
국가    16,792   144    496   1,103   3,072   6,737  5,240
경기도   2,939     -           112    193     538                        1,179   917
양주시   1,259     -     48     83      230    505          393
 ※ 광역철도 분담기준(국비 75%, 지방비 25%)으로 작성

○ 사업효과
- 만성적인 교통지체 완화 및 SOC 확충에 따른 지역개발 기숙화로 지역경제
 활성화
- 친환경 철도 중심의 교통체계 및 국가적 녹색 교통인프라 시설 구축
",
201309000114,현삼식,공약 3 교통 - 국지도 39호(송추~동두천) 확장사업,"○ 사업의 필요성
- 양주시, 동두천시 지역에 대규모 개발사업이 진행중 이나, 현재 남북간 간선
 도로망이 부족한 실정
- 서울, 경기 남부지역으로의 접근성이 불량하여 조속한 기반시설 확충이 필요
 함

○ 사업의 개요
- 위    치 : 장흥면 교현리 ~ 남면 상수리 (L=19.68Km, B=20m(4차로))
- 제 안 자 : (가칭)송추-동두천간도시고속도로(주) / 삼호 ？ 고려 개발
- 사업방식 : B.T.O(Build Transfer Operate) ？ 운영기간 30년
- 사 업 비 : 3,943억원(공사비 2,975억원, 보상비 968억원)

○ 투자 계획                                  (단위 : 억원)
  구   분    계   2012   2013   2014   2105   2016
  합   계  3,943  875   1,295    880   1,071   789
민간제안자 2,975  391    811              880   1,071   789
 경 기 도   968           484    484      -      -      -

○ 기대효과
- 양주·동두천 지역에서 서울외곽순환고속도로 접근 용이로 경기북부지역 주
 민들의 교통불편 해소(기존 : 1시간 신도로 : 20분 ㅡ> 40분 단축)
- 양주·동두천 지역의 개발 가속화 및 관내 입주 기업들(양주시 기업 70%)의
 물류비용 절감
- 국도3호선~서울외곽순환고속도로 이용차량 분산으로 첨두시간대 동부간선로
 ~의정부 IC간 혼잡 해소
",
201309000114,현삼식,공약 4 지역경제 활성화 - 종합섬유지원센터(G-Textopia) 건립,"○ 사업의 필요성
- 세계적인 니트 산업 집산지로 성장한 경기북부의 눈부신 성과에도 불구하고
 정부 ？ 지자체 차원의 정책적 지원이 미흡
- 경기북부지역을 세계최고의 섬유 메카로 발전시키기 위하여 일선 산업현장
 에서 가장 시급하고 중요한 섬유산업의 마케팅, 입지조성, 인력공급, 연구개발
 을 종합적으로 지원하고 육성하는 종합섬유지원센터 건립 필요

○ 사업의 개요
- 위    치 : 양주시 남면 상수리 검준 지방산업단지
- 건축규모 : 대지 : 16,500㎡, 건평 : 3,000㎡, 연면적 : 81,000㎡
- 사 업 비 : 900억원(양주시 600억, 경기도 250억, 지식경제부 150억)

○ 투자 계획                                      (단위 : 억원)
     구    분                내용
     양 주 시    600억원(부지 : 100억, 기업관 건립 : 500억)
     경 기 도    250억원(지원관, 전시관, 정보관 건립비용)
    지식경제부   150억원(지원관, 전시관, 정보관 시설비용)

○ 기대효과
- 섬유 제조기반, 유통, 무역 업체의 집적화를 통한 종합비즈니스 허브 구축
- 경기북부지역을 세계적 섬유 메카로 육성
",
201309000114,현삼식,공약 5 문화 ？ 관광 - 경마공원 조성 추진 ,"○ 사업의 필요성
- 전 세계적 화두는 고용없는 성장 타파 및 저탄소 녹색성장
- 양주의 상황에서 최대의 일자리 창출 수단이자 저탄소 녹색성장의 기조에
 적합한 사업은 관광 ？ 레저 산업 육성
- 경마 공원은 지역의 세수 증대 및 일자리 창출에 획기적인 전환점을 마련

○ 투자 계획
부지 제공 : 양주시(적합 부지 물색중)
시설 투자 : 한국 마사회(약 3,000억원)
          ※한국마사회 제4경마장 추진계획(2009) 참조

○ 기대효과
- 지방 세수의 획기적인 증대
- 지역경제 활성화 및 일자리 창출
- 국가시책인 저탄소 녹색성장에 일조",
201309000115,황은성,대기업유치를 통한 지역경제발전과 안정적 일자리 확보,"대기업유치는 중소기업의 지속적인 발전과 일자리를 창출하여 창성경제의 발전에 기여할것입니다. 태양전지, 자동차용전지, LED, 의료기기 등 친환경, 건강분야의 대기업을 유치",
201309000115,황은성,경기도립의료원 이전사업 추진,노후된 의료원의 신축이전으로 수준높은 종합의료시설의 기반을 갖춰 양질의 의료서비스를제공,
201309000115,황은성,건설기계 자동차 복합물류 단지 조성,"건설기계와 자동차를 중고에서 신차까지 매매,경매, 등 물류업무와 전시,정비 등 지원업무를 원스톱으로 운영하는 단지를 조성하여 침체된 지역경제를 활성화시키고 일자리를 확충",
201309000115,황은성,가사동일원 도시개발사업(터미널주변 활성화사업)추진,"제2경부고속도로를 조기에 건설토록 추진하여 안성 IC가 개설되면 유동인구가 늘어 나게 됩니다. 또한 주변에 스포츠파크 조성, 건설기계, 자동차 복합물류단지가 조성되면 터미널주변 도시 개발사업은 한층 탄력을 받아 활성화",
201309000115,황은성,남사당놀이 관광상품화 등 문화관광 인프라 구축,"세계문화유산으로 등재된 남사당놀이를 관광상품화하고, 종합예술문화시설 단지를 조성하여 시민들의 문화향유기회를 확대",
,,,,
201309000116,고석용,"1. 유,초,중,고교생 전원 무상급식 실시","ㅇ 유,초,중,고교생 전원에게 2011년부터 무상급식을 전면적으로 실시하겠습니다.

       지방재정자립도가 열악한 상황에서 과연 실현될 수 있겠느냐
       잘사는 집 아이에게 왜 무료로 급식을 지원하느냐는  반론에 대     해서는 연간 불필요하게 쓰여지는 예산만 잘 활용해도 충당되는
       일이며 잘사는 집 아이에게도 똑같이 무상교육의 혜택을 주고      있다는 측면에서 무상급식을 이해해 주시기 바랍니다.
       특히 어린아이들이 점심시간만큼은 부모의 소득 수준에 상관없     이 오순도순 모여 밥을 먹도록 하겠습니다.

       여기에는 약 24억 정도의 비용이 들어 갈 것으로 추산되는데      세부적 지원 방안으로서 조례개정을 추진하고  교육지원예산 비     율도 현재 연간예산의 0.56%에서 3%로 대폭 확대하겠습니다.
       이는 횡성군 연간예산의 1%정도에 해당되는 예산으로 재원의      문제가 아니라 의지의 문제이며 또 이러한 유,초,중,고교생에 대     한 무상급식은 이미 경남합천에서는 시행하고 있는 일이며 최근     정선군에서도 조례제정이 되어 시행을 앞두고 있는 일로서 횡      성도 이제 미래의 횡성을 지키고 가꿀 소중한 자녀들에 대한 투     자로서 반드시 실현하여야 합니다.

       양질의 무상급식을 위해서는 군 직영의 우수농산물 직거래 체제     를 구축하여 자녀들에게 좋은 우리식단을 제공하겠습니다.
       이러한 무상급식은 아동 및 청소년 복지달성은 물론 계층간 위     화감을 극복하고 지역농가의 농산물 유통을 통해 소득을 증대하     며 학부모 가계부담도 두 학생부모의 경우 연간 100만원 가량
       이 경감되고 그러한 경감분이 소비로 이어져 지역경제 활성화에
       도 크게 기여할 것입니다.

",
201309000116,고석용,"2. 청년.여성, 노인 일자리 창출","      ㅇ ‘청년.여성 일자리 창출’의 구체적 실천방안으로서
‘ 청정녹색산업단지’를 조성하겠습니다.
살기좋은 횡성이 되기 위해선 일자리가 넘쳐야 하며 먹고 사는 것이 해결돼야 문화도 있고 체육도 있습니다.

매년 횡성군 연간 예산규모 2400억 가량의 10%씩을 4년간 절약하면 1000억이 되는데 이러한 재원을 가지고  현대나 삼성 등 대기업과 직접 협상하여 1억에 일자리 하나씩 1000개의 일자리가
만들어지는 기업을 들여올 수 있습니다.

이러한 대기업이 들어오면 그에 따른 중소기업이 함께 따라 들어와 2,000개의 일자리와 5,000명의 인구 유입도 가능합니다.
청정녹색산업단지의 규모와 조성지역은 횡성중심 인접한 묵계,가담리 지역 30만평입니다. 특히 이 지역은 탄약고와 군부대가 위치해 횡성 남촌지역 개발을 가로막는 요인이 되어왔으며 이러한 계획을 통해 군부대 이전은 물론 횡성발전의 새로운 전기가 될 것입니다. 여기에는 전기자동차, 태양광산업, LED조명산업 등 순수 녹색산업만을 유치하여 공원같은 산업단지를 만들겠습니다..

‘노인 일자리 창출’에 대해선 생산적인 노인 일자리 개발이
되어야 실질적인 노인인력의 활성화가 이루어질 수 있습니다.
 ‘노인 인력은행’과  ‘노인소득사업’을 대폭 확대하겠습니다.
노인 일자리를 전담하는 인력은행의 구축을 확대하여 노인들의 적성과 특성 등을 고려하여, 일하고 싶은 노인 누구나 일할 수 있도록 하고, 적재적소에 맞춤형 일자리를 알선 제공할 수 있게 될 것입니다. 또 현재 군에서 운영하는 노인소득사업도 14개에서 30개 정도로 대폭 확대하여 노인 일자리를 1,000개로 2배 이상 늘릴 계획입니다.

",
201309000116,고석용,"3. 읍사무소, 보건소 도심권 이전","     ㅇ 현재 읍사무소와 보건소는 읍외곽에 위치해 전체인구의 21%를 차지하는 노인들이 방문시 교통불편을 호소하였으나 개선되지 않고 있습니다.

따라서 2012년까지 읍하도심권에 약 800평 정도의 부지에 4~5층 정도의 건물을 신축 준공하여 읍사무소와 보건소를 이전하고 문화복지센터를 함께 상주하게 하겠습니다.

또한 “만세공원에 있는 주차장에 약 400여대의 차량을 수용할 수 있는 3단4층의 공영주차타워를 함께 건축하여 시장을 방문하는 사람들이 주차에 불편함이 없도록 하고 횡성시장의 주차문제를 근원적으로 해결하여 재래시장을 살리는데도 도움이 되도록 하겠습니다.

또 주차단속위주의 정책으로 설치된 시장내 무인 주정차감시 카메라는 철거하여 외곽지역에 보안용카메라로 운용하고 기존 읍사무소와 보건소는 개보수를 통해 인재육성을 위한 교육관으로 사용하겠습니다.

이 계획이 완성되면 읍사무소와 보건소가 외곽지역에 위치하여 끼쳤던 30년간의 주민불편을 해결하고 재래시장의 활성화에 크게 기여할 것입니다.
",
201309000116,고석용,4.  ‘횡성한우 육성’과 ‘어려운 농촌살리기’,"ㅇ 횡성군과 축협의 갈등을 해소하기위해 두 개의 한우사업단을 축협중심의 하나의 사업단으로 통합하여 횡성군은 행.재정적 지원을 다하고 축협은 사양관리 유통총괄을 맡는 역할 체계를 정립하겠습니다.  또 전국 수백개의 자치단체가 내세우는 한우와의 브랜드 품질경쟁에서의 우위를 유지하기위해 횡성한우의 차별화 전략을 세우고 우량 횡성한우의 개량과 혈통보존 및 횡성 한우 특허등록을 추진하겠습니다.
  축산기반 확충을 위한 조사료재배 농가에 대한 생산비 지원도 대폭 확대하겠습니다. 특히 축산농가가 끼치는 환경적 문제를 고려하여 소규모 축산농가에 대해 읍면별로  공동축사시설을 조성하고 점진적으로 수용하여 사육경비 절감은 물론 청정 횡성의 자연보호에도 최선을 다하겠습니다.
 또한 횡성한우의 세계화를 위해 해외동포 밀집지역 수출 및 횡성한우점 개설을 추진하고 한우요리법과 육가공품개발에도 지원을 다하겠습니다.

 ‘어려운 농촌살리기’와 관련해서는 우선 영세부녀,영세노령 농민에게 실질적인 생산비를 지원해서 어려운 농촌경제를 살리겠습니다. 마을단위의 경운작업단을 조직해서 8.000ha 농지에 대해 영세부녀,영세노령 농민들이 손쉽게 그곳을 이용해 경운을 할 수 있게하고 그 비용의 절반을 군에서 지원토록 하겠습니다.
 또 농업용 무인헬기를 추가 확보하여 논에 농약 살포 비용 전액을 군비로 지원할 계획입니다.
 이외에 영세농가 및 영세부녀 농가에 유기농업을 위한 맞춤형비료 및 농약을 50% 지원하여 실질적인 생산비 절감을 추진하고 관내 유,초,중,고교생에게 무상급식시 제공되는 식재료를 횡성산 농축산물로 사용 의무화하여 농가소득 증대에 보탬이 되게 하겠습니다.
 농업인의 경쟁력확보를 위해서 마을안길,농로,취입보,기계화경작로,밭기반 정비사업 등 기반시설을 임기내 100%완료하겠습니다.
 또한 청정유기농단지를 환경농업체험단지를 확대조성하여 미래 생명산업으로 육성시키고, 옻나무,헛개나무,토종복분자,특용작물 등 횡성을 대표하는 특화작목을 개발 브랜드화하여  반드시 농촌을 살려서 살기좋은 횡성을 만들겠습니다.
",
